忠実	まめ	adj-na
恐竜	きょうりゅう	n
意向	いこう	n
戦力	せんりょく	n
打	ダース	n
投下	とうか	vs
押さえ	おさえ	n
推し	おし	n
新曲	しんきょく	n
旬	しゅん	n
有機	ゆうき	n
有無	うむ	n
末期	まっき	n
条例	じょうれい	n
来日	らいにち	vs
果たす	はたす	v5s
正月	しょうがつ	n
治安	ちあん	n
渡り	わたり	n
潮	しお	n
爆破	ばくは	vs
相場	そうば	n
相対	そうたい	vs
私立	しりつ	n
結末	けつまつ	n
美味い	うまい	adj-i
義	ぎ	n
脅迫	きょうはく	vs
落下	らっか	vs
葵	あおい	n
装飾	そうしょく	vs
観る	みる	v1
話し合い	はなしあい	vs
誤	ご	n
諸国	しょこく	n
貨物	かもつ	n
賭け	かけ	n
転生	てんせい	vs
転載	てんさい	vs
転送	てんそう	vs
連盟	れんめい	n
重複	ちょうふく	vs
除去	じょきょ	vs
類似	るいじ	vs
骨折	こっせつ	vs
鷹	たか	n
あかり	あかり	n
いい加減	いいかげん	adj-na
いちばん	いちばん	n
ござる	ござる	
それに	それに	conj
だからこそ	だからこそ	exp
どおり	どおり	n
アナウンサー	アナウンサー	n
ウルトラ	ウルトラ	n
エコ	エコ	adj-na
ケータイ	けいたい	vs
コラム	コラム	n
ゴリラ	ゴリラ	n
サマー	サマー	n
サム	サム	n
シャープ	シャープ	adj-na
スタジアム	スタジアム	n
テクニック	テクニック	n
トリ	とり	n
ドラ	ドラ	n
ドリーム	ドリーム	n
ナンパ	なんぱ	n
ニート	ニート	adj-na
ノア	ノア	n
パーセント	パーセント	n
ヒトラー	ヒトラー	n
フルーツ	フルーツ	n
フレーズ	フレーズ	n
ブラウザ	ブラウザ	n
プライバシー	プライバシー	n
ヘリ	ヘリ	n
ボストン	ボストン	n
ラインナップ	ラインアップ	vs
リンゴ	りんご	n
ロープ	ロープ	n
上海	シャンハイ	n
下半身	かはんしん	n
中東	ちゅうとう	n
人前	にんまえ	n
休む	やすむ	v5m
何とも	なんとも	adv
作り方	つくりかた	n
使命	しめい	n
保つ	たもつ	v5t
傑作	けっさく	adj-na
公正	こうせい	n
分裂	ぶんれつ	vs
創	きず	n
同一	どういつ	n
和解	わかい	vs
坊主	ぼうず	n
大正	たいしょう	n
守備	しゅび	vs
容姿	ようし	n
序盤	じょばん	n
店内	てんない	n
引き出し	ひきだし	n
従う	したがう	v5u
恩	おん	n
投げる	なげる	v1
捜索	そうさく	vs
握手	あくしゅ	vs
昨夜	ゆうべ	n
本文	ほんぶん	n
東西	とうざい	n
果実	かじつ	n
格安	かくやす	adj-na
案外	あんがい	adv
次世代	じせだい	n
死後	しご	n
殻	がら	n
気配	けはい	n
浜	はま	n
激怒	げきど	vs
無敵	むてき	n
琴	こと	n
疲労	ひろう	vs
皮肉	ひにく	n
破産	はさん	vs
簡易	かんい	adj-na
細い	ほそい	adj-i
腸	ちょう	n
自動的	じどうてき	adj-na
若く	しく	v5k
行列	ぎょうれつ	vs
見込み	みこみ	n
誤り	あやまり	n
豪	ごう	n
鎌倉	かまくら	n
難し	かたし	
難民	なんみん	n
食欲	しょくよく	n
高価	こうか	adj-na
お嬢様	おじょうさま	n
がたい	がたい	n
がっかり	がっかり	vs
そういや	そういや	exp
アイコ	アイコ	n
アド	アド	n
ウェア	ウェア	n
ウサギ	うさぎ	n
オープニング	オープニング	n
ガンガン	ガンガン	adv
ギャラリー	ギャラリー	n
コツ	こつ	n
コム	コム	n
スレ	スレ	n
ツボ	つぼ	n
テラス	テラス	n
ドキュメンタリー	ドキュメンタリー	n
ハードル	ハードル	n
バブル	バブル	n
バレる	ばれる	v1
パッド	パッド	n
ヒゲ	ひげ	n
ビーム	ビーム	n
プラットフォーム	プラットホーム	n
ボトル	ボトル	n
ポーランド	ポーランド	n
マーケット	マーケット	n
ワンマン	ワンマン	n
一括	いっかつ	vs
一時期	いちじき	n
一環	いっかん	n
上部	じょうぶ	n
主任	しゅにん	n
予言	よげん	vs
他社	たしゃ	n
以後	いご	n
光る	ひかる	v5r
初音	はつね	n
務める	つとめる	v1
厄介	やっかい	adj-na
司会	しかい	vs
呼びかけ	よびかけ	n
善	ぜん	n
執筆	しっぴつ	vs
夫妻	ふさい	n
始末	しまつ	vs
子孫	しそん	n
官房	かんぼう	n
宜しく	よろしく	exp
家具	かぐ	n
富士山	ふじさん	n
工房	こうぼう	n
左手	ひだりて	n
強引	ごういん	adj-na
急速	きゅうそく	adj-na
戦艦	せんかん	n
手作り	てづくり	n
手配	てはい	vs
拾い	ひろい	n
旅館	りょかん	n
時に	ときに	conj
更	こう	n
本屋	ほんや	n
杏	あんず	n
比例	ひれい	vs
泡	あわ	n
流行り	はやり	n
液晶	えきしょう	n
演劇	えんげき	n
火山	かざん	n
点数	てんすう	n
燃焼	ねんしょう	vs
玩具	おもちゃ	n
発症	はっしょう	vs
盛り上がり	もりあがり	n
着く	つく	v5k
税込	ぜいこみ	n
終盤	しゅうばん	n
組む	くむ	v5m
総裁	そうさい	n
臨床	りんしょう	n
臨時	りんじ	n
良好	りょうこう	adj-na
苦しみ	くるしみ	n
規約	きやく	n
親族	しんぞく	n
訂正	ていせい	vs
説教	せっきょう	vs
貰い	もらい	n
赤字	あかじ	n
輝き	かがやき	n
迷う	まよう	v5u
遅延	ちえん	vs
道徳	どうとく	n
鎖	くさり	n
開拓	かいたく	vs
開示	かいじ	vs
関節	かんせつ	n
霧	きり	n
顧問	こもん	n
うさぎ	うさぎ	n
お越し	おこし	n
しばしば	しばしば	adv
たいてい	たいてい	adj-na
たまらない	たまらない	adj-i
におい	におい	n
やり直し	やりなおし	vs
アメリカン	アメリカン	n
エリート	エリート	n
クルーズ	クルーズ	n
サングラス	サングラス	n
ジョーク	ジョーク	n
スウェーデン	スウェーデン	n
タンパク質	タンパクしつ	n
ダッシュ	ダッシュ	vs
チェンジ	チェンジ	vs
テクノロジー	テクノロジー	n
ディスプレイ	ディスプレイ	vs
トラウマ	トラウマ	n
バット	バット	n
バンバン	バンバン	adv
ファイト	ファイト	n
プリン	プリン	n
ベリー	ベリー	adv
メカ	メカ	n
ヤクザ	やくざ	n
リゾート	リゾート	n
レット	レット	n
ロボ	ロボ	n
一斉	いっせい	adv
一流	いちりゅう	n
不法	ふほう	adj-na
人質	ひとじち	n
伊達	だて	n
会合	かいごう	vs
何だか	なんだか	adv
何となく	なんとなく	adv
偽装	ぎそう	vs
出店	でみせ	n
前向き	まえむき	adj-na
品種	ひんしゅ	n
唯	ただ	n
壊す	こわす	v5s
壊滅	かいめつ	vs
大将	たいしょう	n
奪う	うばう	v5u
宇都宮	うつのみや	n
室内	しつない	n
家賃	やちん	n
察し	さっし	n
射	しゃ	n
尻尾	しっぽ	n
左側	ひだりがわ	n
役者	やくしゃ	n
排出	はいしゅつ	vs
掛かる	かかる	v5r
探索	たんさく	vs
撤去	てっきょ	vs
支える	ささえる	v1
日刊	にっかん	n
最速	さいそく	n
果	か	n
植民	しょくみん	vs
気楽	きらく	adj-na
汚	よごれ	n
決済	けっさい	vs
渋滞	じゅうたい	vs
満点	まんてん	n
瀬	せ	n
片手	かたて	n
用事	ようじ	n
番手	ばんて	n
着陸	ちゃくりく	vs
禁煙	きんえん	vs
組み	くみ	n
統制	とうせい	vs
股間	こかん	n
航海	こうかい	vs
落書き	らくがき	vs
蝶	ちょう	n
要するに	ようするに	exp
見通し	みとおし	n
財務	ざいむ	n
身内	みうち	n
車種	しゃしゅ	n
辞書	じしょ	n
逃走	とうそう	vs
適正	てきせい	adj-na
選定	せんてい	vs
金髪	きんぱつ	n
降る	ふる	v5r
革新	かくしん	vs
頼み	たのみ	n
いかん	いかん	exp
お手伝い	おてつだい	n
はじめまして	はじめまして	exp
アク	あく	n
アンド	アンド	conj
エージェント	エージェント	n
カッコイイ	かっこいい	adj-i
ゴースト	ゴースト	n
スケート	スケート	vs
スゴイ	すごい	adj-i
セント	セント	n
タップ	タップ	n
ツイン	ツイン	n
ツリー	ツリー	n
ナチュラル	ナチュラル	adj-na
ハロー	ハロー	n
バラバラ	バラバラ	vs
プレミア	プレミア	n
ヘルメット	ヘルメット	n
マネ	マネ	n
ムカ	ムカッ	exp
リセット	リセット	vs
レート	レート	n
不便	ふべん	n
不審	ふしん	adj-na
両者	りょうしゃ	n
交差点	こうさてん	n
人員	じんいん	n
再建	さいけん	vs
分子	ぶんし	n
前者	ぜんしゃ	n
前進	ぜんしん	vs
半額	はんがく	n
厳選	げんせん	vs
及ぶ	およぶ	v5b
周波数	しゅうはすう	n
四季	しき	n
圧	あつ	n
地雷	じらい	n
大声	おおごえ	n
奉仕	ほうし	vs
守護	しゅご	vs
定価	ていか	n
審判	しんぱん	vs
封印	ふういん	n
導	しるべ	n
左翼	さよく	n
庶民	しょみん	n
従い	したがい	exp
怪物	かいぶつ	n
悪口	わるぐち	vs
悪夢	あくむ	n
抑える	おさえる	v1
拍手	はくしゅ	vs
推理	すいり	vs
改修	かいしゅう	vs
教徒	きょうと	n
日向	ひゅうが	n
最低限	さいていげん	n
有力	ゆうりょく	adj-na
枚数	まいすう	n
格差	かくさ	n
権威	けんい	n
毛穴	けあな	n
油断	ゆだん	vs
洞窟	どうくつ	n
海兵	かいへい	n
浸透	しんとう	vs
湾	わん	n
潜入	せんにゅう	vs
発注	はっちゅう	vs
益	えき	n
祝い	いわい	n
秩序	ちつじょ	n
突撃	とつげき	vs
総額	そうがく	n
自立	じりつ	vs
自衛	じえい	vs
芝	しば	n
要件	ようけん	n
見出し	みだし	n
視覚	しかく	n
評議	ひょうぎ	vs
認可	にんか	vs
誘い	さそい	n
財団	ざいだん	n
軽量	けいりょう	n
通用	つうよう	vs
進路	しんろ	n
遂に	ついに	adv
運行	うんこう	vs
遥か	はるか	adj-na
銭	せん	n
陸軍	りくぐん	n
隅	すみ	n
隙間	すきま	n
青木	あおき	n
靴下	くつした	n
髭	ひげ	n
いたん	いたん	n
いちご	いちご	n
お詫び	おわび	vs
くださる	くださる	v5r
なんだかんだ	なんだかんだ	adv
ほっと	ほっと	vs
ものすごい	ものすごい	adj-i
アラン	アラン	n
イキ	いき	n
エイ	えい	n
オン	オン	vs
ギャップ	ギャップ	n
グローブ	グローブ	n
シュート	シュート	vs
スロット	スロット	n
ナシ	なし	n
ナン	ナン	n
パニック	パニック	n
プライド	プライド	n
ペンギン	ペンギン	n
収め	おさめ	n
取り組み	とりくみ	n
受け取る	うけとる	v5r
合戦	かっせん	vs
同居	どうきょ	vs
吸う	すう	v5u
喋る	しゃべる	v5r
国外	こくがい	n
国語	こくご	n
大雨	おおあめ	n
好む	このむ	v5m
如何	いかん	adv
媒体	ばいたい	n
孤立	こりつ	vs
少佐	しょうさ	n
広め	ひろめ	vs
弱点	じゃくてん	n
張り	はり	n
後退	こうたい	vs
心地	ここち	n
手当	てあて	vs
施行	しこう	vs
日産	にっさん	n
昇進	しょうしん	vs
有能	ゆうのう	adj-na
木曜日	もくようび	n
来場	らいじょう	vs
来月	らいげつ	n
検定	けんてい	vs
欠点	けってん	n
欠陥	けっかん	n
次第に	しだいに	adv
水泳	すいえい	vs
決着	けっちゃく	vs
治	ち	n
洗脳	せんのう	vs
浮上	ふじょう	vs
為替	かわせ	n
焼酎	しょうちゅう	n
爽やか	さわやか	adj-na
現時点	げんじてん	n
理念	りねん	n
画質	がしつ	n
直感	ちょっかん	vs
短縮	たんしゅく	vs
祈る	いのる	v5r
神聖	しんせい	n
立候補	りっこうほ	vs
経路	けいろ	n
結合	けつごう	vs
緑色	みどりいろ	adj-na
衝動	しょうどう	vs
路上	ろじょう	n
返還	へんかん	vs
追う	おう	v5u
速く	はやく	adv
連勝	れんしょう	vs
部位	ぶい	n
隔離	かくり	vs
隙	すき	n
震度	しんど	n
響	ひびき	n
高める	たかめる	v1
魔法使い	まほうつかい	n
えらい	えらい	adj-i
おもう	おもう	v5u
おもしろ	おもしろ	n
すると	すると	conj
ちんぽ	ちんぽ	n
とっくに	とっくに	adv
アプローチ	アプローチ	vs
アーカイブ	アーカイブ	n
インフラ	インフラ	n
ガム	ガム	n
ガル	ガル	n
キャンパス	キャンパス	n
クッソ	くっそ	n
クレジットカード	クレジットカード	n
サイクル	サイクル	n
シミュレーション	シミュレーション	vs
ジェイ	ジェー	n
ダンサー	ダンサー	n
テレビ局	テレビきょく	n
ドリル	ドリル	n
バンク	バンク	n
フォント	フォント	n
フロア	フロア	n
ペーパー	ペーパー	n
ミックス	ミックス	vs
メンズ	メンズ	n
ヤード	ヤード	n
ヨーグルト	ヨーグルト	n
リットル	リットル	n
一目	ひとめ	n
乱れ	みだれ	n
人体	じんたい	n
他者	たしゃ	n
停電	ていでん	vs
先端	せんたん	n
入れ替え	いれかえ	vs
公的	こうてき	adj-na
公衆	こうしゅう	n
冷却	れいきゃく	vs
出かける	でかける	v1
包囲	ほうい	vs
北京	ペキン	n
叔父	おじ	n
各社	かくしゃ	n
図鑑	ずかん	n
圧縮	あっしゅく	vs
外す	はずす	v5s
夢見	ゆめみ	n
太鼓	たいこ	n
失点	しってん	n
女装	じょそう	vs
定める	さだめる	v1
定時	ていじ	n
建造	けんぞう	vs
弁護	べんご	vs
征服	せいふく	vs
従事	じゅうじ	vs
必殺	ひっさつ	n
愚か	おろか	adj-na
投与	とうよ	vs
拷問	ごうもん	vs
推移	すいい	vs
放射能	ほうしゃのう	n
放映	ほうえい	vs
政	まつりごと	n
日焼け	ひやけ	vs
未成年	みせいねん	n
東洋	とうよう	n
染め	そめ	n
欠け	かけ	n
武将	ぶしょう	n
気付く	きづく	v5k
沼	ぬま	n
浮かぶ	うかぶ	v5b
満たす	みたす	v5s
溢れる	あぶれる	v1
火事	かじ	n
爺	じじ	n
物件	ぶっけん	n
甘え	あまえ	n
由	よし	n
監査	かんさ	vs
直径	ちょっけい	n
破綻	はたん	vs
神田	しんでん	n
納税	のうぜい	vs
細菌	さいきん	n
繁殖	はんしょく	vs
習得	しゅうとく	vs
老	ろう	n
聖堂	せいどう	n
良き	よき	n
芋	いも	n
装	そう	n
視野	しや	n
触る	さわる	v5r
諦める	あきらめる	v1
近づく	ちかづく	v5k
迫る	せまる	v5r
退治	たいじ	vs
進展	しんてん	vs
遠	とお	n
遠隔	えんかく	n
野外	やがい	n
金利	きんり	n
開店	かいてん	vs
飛び出し	とびだし	exp
高木	こうぼく	n
あっさり	あっさり	vs
くだらない	くだらない	adj-i
ふさわしい	ふさわしい	adj-i
アリーナ	アリーナ	n
インター	インター	n
エステ	エステ	n
カプセル	カプセル	n
カメラマン	カメラマン	n
シチュエーション	シチュエーション	n
スピーカー	スピーカー	n
セクハラ	セクハラ	n
ティッシュ	ティッシュ	n
ネギ	ねぎ	n
ネックレス	ネックレス	n
パンダ	パンダ	n
ヒル	ヒル	n
ベルギー	ベルギー	n
マイクロ	マイクロ	n
モザイク	モザイク	n
リトル	リトル	adj-na
レーダー	レーダー	n
付き合う	つきあう	v5u
先発	せんぱつ	vs
出血	しゅっけつ	vs
別人	べつじん	n
利点	りてん	n
助言	じょげん	vs
医薬品	いやくひん	n
単発	たんぱつ	n
博	はく	n
原爆	げんばく	n
反論	はんろん	vs
叫ぶ	さけぶ	v5b
名刺	めいし	n
吐く	はく	v5k
呼び出し	よびだし	vs
地上波	ちじょうは	n
堪能	たんのう	adj-na
塗る	ぬる	v5r
外観	がいかん	n
大嫌い	だいきらい	adj-na
威力	いりょく	n
小山	こやま	n
屋上	おくじょう	n
巡る	めぐる	v5r
平等	びょうどう	adj-na
庵	いおり	n
強度	きょうど	n
徳	とく	n
恨み	うらみ	n
持てる	もてる	v1
持続	じぞく	vs
指す	さす	v5s
指令	しれい	vs
捕獲	ほかく	vs
教養	きょうよう	vs
整え	ととのえ	n
施し	ほどこし	n
日光	にっこう	n
望み	のぞみ	n
松山	まつやま	n
柔道	じゅうどう	n
機密	きみつ	n
洗う	あらう	v5u
減り	へり	n
溝	みぞ	n
無茶	むちゃ	adj-na
焦点	しょうてん	n
焼く	やく	v5k
猛	もう	adj-na
直ちに	ただちに	adv
知性	ちせい	n
短期間	たんきかん	n
突き	つき	n
精	せい	n
紀	き	n
給食	きゅうしょく	vs
絵柄	えがら	n
緒	お	n
肝臓	かんぞう	n
肯定	こうてい	vs
落選	らくせん	vs
血管	けっかん	n
補償	ほしょう	vs
議席	ぎせき	n
負荷	ふか	vs
起業	きぎょう	vs
達人	たつじん	n
部署	ぶしょ	vs
酢	す	n
間隔	かんかく	n
電撃	でんげき	n
あかん	あかん	exp
たしか	たしか	adj-na
ちょう	ちょう	ctr
ぬいぐるみ	ぬいぐるみ	n
みかん	みかん	n
アプリケーション	アプリケーション	n
オペラ	オペラ	n
ギャンブル	ギャンブル	n
ゲージ	ゲージ	n
サプライズ	サプライズ	vs
サンフランシスコ	サンフランシスコ	n
セミナー	セミナー	n
ソープ	ソープ	n
タコ	たこ	n
チャージ	チャージ	vs
デザート	デザート	n
パチ	パチ	n
リメイク	リメーク	vs
リース	リース	vs
不十分	ふじゅうぶん	adj-na
作動	さどう	vs
倒産	とうさん	vs
僅か	わずか	adj-na
先祖	せんぞ	n
八王子	はちおうじ	n
出資	しゅっし	vs
単行本	たんこうぼん	n
原料	げんりょう	n
収納	しゅうのう	vs
名無し	ななし	n
哲	てつ	n
商標	しょうひょう	n
回戦	かいせん	n
売春	ばいしゅん	vs
壺	つぼ	n
大尉	たいい	n
大気	たいき	n
大物	おおもの	n
始動	しどう	vs
安価	あんか	adj-na
密か	ひそか	adj-na
小川	おがわ	n
就活	しゅうかつ	n
居場所	いばしょ	n
崩し	くずし	n
市販	しはん	vs
役目	やくめ	n
復元	ふくげん	vs
応答	おうとう	vs
急激	きゅうげき	adj-na
愛人	あいじん	n
戦隊	せんたい	n
手動	しゅどう	n
手帳	てちょう	n
控えめ	ひかえめ	adj-na
昼寝	ひるね	vs
時には	ときには	exp
景気	けいき	n
望	もち	n
柔軟	じゅうなん	adj-na
検察	けんさつ	vs
模型	もけい	n
止まり	とまり	n
残酷	ざんこく	adj-na
民進党	みんしんとう	n
気圧	きあつ	n
気象	きしょう	n
温かい	あたたかい	adj-i
無双	むそう	n
無理やり	むりやり	adv
生地	きじ	n
申告	しんこく	vs
疑う	うたがう	v5u
疲れる	つかれる	v1
皆さま	みなさま	n
眠る	ねむる	v5r
空中	くうちゅう	n
立地	りっち	vs
紛争	ふんそう	vs
肺	はい	n
艦長	かんちょう	n
蕎麦	そば	n
薔薇	ばら	n
補正	ほせい	vs
複合	ふくごう	vs
解	かい	n
諸島	しょとう	n
豪雨	ごうう	n
貝	かい	n
賢	けん	n
起用	きよう	vs
通訳	つうやく	vs
郊外	こうがい	n
郷	きょう	n
都心	としん	n
難い	かたい	adj-i
革	かわ	n
麦	むぎ	n
いらっしゃる	いらっしゃる	v5r
お洒落	おしゃれ	adj-na
さっそく	さっそく	adv
すっきり	すっきり	vs
ふるさと	ふるさと	n
ほんとう	ほんとう	n
ほんま	ほんま	n
アタック	アタック	vs
イレブン	イレブン	n
エルフ	エルフ	n
カラス	からす	n
カワイイ	かわいい	adj-i
ガーデン	ガーデン	n
キーワード	キーワード	n
クリーン	クリーン	adj-na
ケンカ	けんか	vs
コンプレックス	コンプレックス	n
スタンダード	スタンダード	adj-na
タブ	タブ	n
テント	テント	n
バッチリ	バッチリ	adv
ブーツ	ブーツ	n
プリンス	プリンス	n
ポテト	ポテト	n
マザー	マザー	n
マレーシア	マレーシア	n
リック	リック	vs
一人暮らし	ひとりぐらし	n
一周	いっしゅう	vs
三角	さんかく	n
上回る	うわまわる	v5r
上院	じょういん	n
作詞	さくし	vs
併用	へいよう	vs
信念	しんねん	n
個々	ここ	n
偵察	ていさつ	vs
優位	ゆうい	n
克服	こくふく	vs
出入り	でいり	vs
占領	せんりょう	vs
取り戻す	とりもどす	v5s
同性愛	どうせいあい	n
名物	めいぶつ	n
問合せ	といあわせ	n
埋葬	まいそう	vs
報復	ほうふく	vs
増大	ぞうだい	vs
好物	こうぶつ	n
学問	がくもん	vs
客観	きゃっかん	n
密着	みっちゃく	vs
差し	さし	n
当てる	あてる	v1
待遇	たいぐう	vs
思いっきり	おもいっきり	adv
恒例	こうれい	n
悔しい	くやしい	adj-i
情	じょう	n
打撃	だげき	n
抽出	ちゅうしゅつ	vs
担任	たんにん	vs
散々	さんざん	adj-na
数量	すうりょう	n
最期	さいご	n
有害	ゆうがい	adj-na
本家	ほんけ	n
構図	こうず	n
歯医者	はいしゃ	n
水平	すいへい	adj-na
沈黙	ちんもく	vs
法廷	ほうてい	n
流星	りゅうせい	n
温暖	おんだん	adj-na
演習	えんしゅう	vs
潰す	つぶす	v5s
無くなる	なくなる	v5r
球団	きゅうだん	n
直ぐ	すぐ	adv
真夏	まなつ	n
稽古	けいこ	vs
空母	くうぼ	n
筒	つつ	n
篇	へん	n
粒子	りゅうし	n
納豆	なっとう	n
終	つい	n
結ぶ	むすぶ	v5b
肝	きも	n
袖	そで	n
褒美	ほうび	n
評論	ひょうろん	vs
論争	ろんそう	vs
識別	しきべつ	vs
迫力	はくりょく	n
選抜	せんばつ	vs
錠	じょう	n
青空	あおぞら	n
預け	あずけ	n
領土	りょうど	n
風味	ふうみ	n
飛ばす	とばす	v5s
麻酔	ますい	n
あっという間に	あっというまに	exp
いかなる	いかなる	
いまだに	いまだに	adv
おかず	おかず	n
おもい	おもい	adj-i
お家	おうち	n
したがって	したがって	conj
しとる	しとる	v5r
にあたって	にあたって	exp
まじめ	まじめ	adj-na
アナウンス	アナウンス	vs
アンパン	あんパン	n
ウィーン	ウィーン	n
カオス	カオス	n
キャリー	キャリー	n
コンクリート	コンクリート	n
コンサルタント	コンサルタント	n
コント	コント	n
コンパクト	コンパクト	adj-na
ストライク	ストライク	n
セガ	セガ	n
ディナー	ディナー	n
デイリー	デーリー	n
バレエ	バレエ	n
パンク	パンク	vs
ピックアップ	ピックアップ	vs
フィルター	フィルター	n
フェス	フェス	n
フェラ	フェラ	vs
プライム	プライム	n
プレッシャー	プレッシャー	n
ヘタ	へた	adj-na
ホイール	ホイール	n
メンタル	メンタル	adj-na
ラグビー	ラグビー	n
レディース	レディース	n
ロイヤル	ロイヤル	n
下部	かぶ	n
人民	じんみん	n
休め	やすめ	int
創設	そうせつ	vs
北九州	きたきゅうしゅう	n
反し	かえし	n
取り扱い	とりあつかい	n
合唱	がっしょう	vs
商人	しょうにん	n
國	くに	n
墓地	ぼち	n
多め	おおめ	n
失格	しっかく	vs
失業	しつぎょう	vs
妥当	だとう	adj-na
宴会	えんかい	n
対談	たいだん	vs
導く	みちびく	v5k
川口	かこう	n
巡回	じゅんかい	vs
常時	じょうじ	n
常連	じょうれん	n
快感	かいかん	n
悲鳴	ひめい	vs
情勢	じょうせい	n
意欲	いよく	n
我が国	わがくに	exp
断言	だんげん	vs
方言	ほうげん	n
早々	そうそう	n
横断	おうだん	vs
毎朝	まいあさ	n
洗浄	せんじょう	vs
混合	こんごう	vs
爆	ばく	int
狐	きつね	n
狙撃	そげき	vs
珍	ちん	adj-na
甥	おい	n
界隈	かいわい	n
監禁	かんきん	vs
直線	ちょくせん	n
細	ほそ	n
経費	けいひ	n
結び	むすび	n
結晶	けっしょう	vs
置き換え	おきかえ	n
美肌	びはだ	n
群れ	むれ	n
膨大	ぼうだい	adj-na
藍	あい	n
衰退	すいたい	vs
講習	こうしゅう	vs
起	おこり	n
趣旨	しゅし	n
足し	たし	n
返金	へんきん	vs
通す	とおす	v5s
進撃	しんげき	vs
運び	はこび	n
間に合う	まにあう	v5u
間もなく	まもなく	adv
院長	いんちょう	n
除外	じょがい	vs
離れる	はなれる	v1
預金	よきん	vs
食物	しょくもつ	n
香水	こうすい	n
馴染み	なじみ	n
麻痺	まひ	vs
いとこ	いとこ	n
うんざり	うんざり	vs
おしゃべり	おしゃべり	vs
きっちり	きっちり	vs
くさい	くさい	adj-i
しかた	しかた	n
まとめる	まとめる	v1
アルミ	アルミ	n
ウォール	ウォール	n
クセ	くせ	n
クレジット	クレジット	n
クレーム	クレーム	n
グッド	グッド	adj-na
グランプリ	グランプリ	n
コミ	こみ	n
コンタクト	コンタクト	vs
コンボ	コンボ	n
シンボル	シンボル	n
スキン	スキン	n
ステータス	ステータス	n
セレブ	セレブ	n
トレーナー	トレーナー	n
バリエーション	バリエーション	n
パール	パール	n
フォロワー	フォロワー	n
フッ	フッ	int
フック	フック	vs
ブリッジ	ブリッジ	n
ボロボロ	ぼろぼろ	n
モーター	モーター	n
ヤンキー	ヤンキー	n
ヤング	ヤング	n
下がり	さがり	n
下し	くだし	n
下旬	げじゅん	n
中立	ちゅうりつ	n
仮説	かせつ	n
伺い	うかがい	n
住	じゅう	n
体系	たいけい	n
何だ	なんだ	int
債務	さいむ	n
全米	ぜんべい	n
典	てん	n
凛	りん	adv
去る	さる	v5r
吾	われ	pn
周回	しゅうかい	vs
困惑	こんわく	vs
国道	こくどう	n
妥協	だきょう	vs
実物	じつぶつ	n
宮殿	きゅうでん	n
小学	しょうがく	n
小遣い	こづかい	n
幸運	こううん	n
座る	すわる	v5r
心当たり	こころあたり	n
志願	しがん	vs
房	ふさ	n
手袋	てぶくろ	n
抱く	だく	v5k
拒絶	きょぜつ	vs
拳銃	けんじゅう	n
指数	しすう	n
指標	しひょう	n
振興	しんこう	vs
排水	はいすい	vs
揃い	そろい	n
敏感	びんかん	adj-na
敗戦	はいせん	vs
新刊	しんかん	n
昆虫	こんちゅう	n
昼食	ちゅうしょく	n
曜日	ようび	n
月刊	げっかん	n
有罪	ゆうざい	n
機材	きざい	n
毎晩	まいばん	n
決戦	けっせん	vs
河	ホー	n
燃える	もえる	v1
特権	とっけん	n
特設	とくせつ	vs
王女	おうじょ	n
理性	りせい	n
盛	もり	n
直撃	ちょくげき	vs
真田	さなだ	n
管轄	かんかつ	vs
紅白	こうはく	n
累計	るいけい	vs
航空機	こうくうき	n
苦しむ	くるしむ	v5m
茶色	ちゃいろ	n
訴える	うったえる	v1
誘う	さそう	v5u
課長	かちょう	n
象	しょう	n
負	ふ	n
貴女	きじょ	pn
貼る	はる	v5r
質量	しつりょう	n
迅速	じんそく	adj-na
遊戯	ゆうぎ	vs
部員	ぶいん	n
銘柄	めいがら	n
防犯	ぼうはん	n
雌	め	n
領主	りょうしゅ	n
騙し	だまし	n
鳳	ほう	n
黄色い	きいろい	adj-i
あふれ	あふれ	n
おしまい	おしまい	n
かえって	かえって	adv
じゅう	じゅう	n
ひかり	ひかり	n
まんが	まんが	n
アクティブ	アクティブ	adj-na
イエロー	イエロー	adj-na
ウマ	ウマ	n
エール	エール	n
オチ	おち	n
カスタム	カスタム	n
カテゴリ	カテゴリー	n
クライアント	クライアント	n
クラッシュ	クラッシュ	vs
ケイ	ケー	n
コロンビア	コロンビア	n
シェフ	シェフ	n
シールド	シールド	vs
スティック	スティック	n
スライド	スライド	n
セン	セン	n
タカ	たか	n
トランス	トランス	n
ナース	ナース	n
ピンチ	ピンチ	n
フラ	フラ	n
フラグ	フラグ	n
ホームラン	ホームラン	n
ミュージシャン	ミュージシャン	n
メロン	メロン	n
亭	てい	n
仮定	かてい	vs
会館	かいかん	n
儲け	もうけ	n
入試	にゅうし	n
内臓	ないぞう	n
出撃	しゅつげき	vs
判事	はんじ	n
制覇	せいは	vs
動向	どうこう	n
占める	しめる	v1
受注	じゅちゅう	vs
噴火	ふんか	vs
団長	だんちょう	n
大人しく	おとなしく	adv
太もも	ふともも	n
子会社	こがいしゃ	n
存続	そんぞく	vs
実証	じっしょう	vs
射殺	しゃさつ	vs
尋ね	たずね	n
小島	こじま	n
小規模	しょうきぼ	adj-na
引き起こす	ひきおこす	v5s
当地	とうち	n
復刻	ふっこく	vs
志向	しこう	vs
急ぎ	いそぎ	n
慣れる	なれる	v1
手首	てくび	n
